2016-03-26 19:23:28 configure perl-base:armel 5.20.2-3+deb8u3 <none>
2016-03-26 19:23:28 status unpacked perl-base:armel 5.20.2-3+deb8u3
2016-03-26 19:23:28 status half-configured perl-base:armel 5.20.2-3+deb8u3
2016-03-26 19:23:28 status installed perl-base:armel 5.20.2-3+deb8u3
2016-03-26 19:23:28 configure grep:armel 2.20-4.1 <none>
2016-03-26 19:23:28 status unpacked grep:armel 2.20-4.1
2016-03-26 19:23:28 status half-configured grep:armel 2.20-4.1
2016-03-26 19:23:28 status installed grep:armel 2.20-4.1
2016-03-26 19:23:28 configure isc-dhcp-common:armel 4.3.1-6+deb8u2 <none>
2016-03-26 19:23:28 status unpacked isc-dhcp-common:armel 4.3.1-6+deb8u2
2016-03-26 19:23:28 status half-configured isc-dhcp-common:armel 4.3.1-6+deb8u2
2016-03-26 19:23:28 status installed isc-dhcp-common:armel 4.3.1-6+deb8u2
2016-03-26 19:23:28 configure debconf:all 1.5.56 <none>
2016-03-26 19:23:28 status unpacked debconf:all 1.5.56
2016-03-26 19:23:28 status half-configured debconf:all 1.5.56
2016-03-26 19:23:30 status installed debconf:all 1.5.56
2016-03-26 19:23:30 configure tzdata:all 2015g-0+deb8u1 <none>
2016-03-26 19:23:30 status unpacked tzdata:all 2015g-0+deb8u1
2016-03-26 19:23:30 status half-configured tzdata:all 2015g-0+deb8u1
2016-03-26 20:23:40 status installed tzdata:all 2015g-0+deb8u1
2016-03-26 20:23:40 configure gzip:armel 1.6-4 <none>
2016-03-26 20:23:40 status unpacked gzip:armel 1.6-4
2016-03-26 20:23:40 status half-configured gzip:armel 1.6-4
2016-03-26 20:23:40 status installed gzip:armel 1.6-4
2016-03-26 20:23:40 configure dash:armel 0.5.7-4+b1 <none>
2016-03-26 20:23:40 status unpacked dash:armel 0.5.7-4+b1
2016-03-26 20:23:40 status half-configured dash:armel 0.5.7-4+b1
2016-03-26 20:23:49 status installed dash:armel 0.5.7-4+b1
2016-03-26 20:23:49 configure perl-modules:all 5.20.2-3+deb8u3 <none>
2016-03-26 20:23:49 status unpacked perl-modules:all 5.20.2-3+deb8u3
2016-03-26 20:23:49 status half-configured perl-modules:all 5.20.2-3+deb8u3
2016-03-26 20:23:49 status installed perl-modules:all 5.20.2-3+deb8u3
2016-03-26 20:23:50 configure isc-dhcp-client:armel 4.3.1-6+deb8u2 <none>
2016-03-26 20:23:50 status unpacked isc-dhcp-client:armel 4.3.1-6+deb8u2
2016-03-26 20:23:50 status half-configured isc-dhcp-client:armel 4.3.1-6+deb8u2
2016-03-26 20:23:51 status installed isc-dhcp-client:armel 4.3.1-6+deb8u2
2016-03-26 20:23:51 configure libgssapi-krb5-2:armel 1.12.1+dfsg-19+deb8u1 <none>
2016-03-26 20:23:51 status unpacked libgssapi-krb5-2:armel 1.12.1+dfsg-19+deb8u1
2016-03-26 20:23:51 status half-configured libgssapi-krb5-2:armel 1.12.1+dfsg-19+deb8u1
2016-03-26 20:23:51 status installed libgssapi-krb5-2:armel 1.12.1+dfsg-19+deb8u1
2016-03-26 20:23:51 configure perl:armel 5.20.2-3+deb8u3 <none>
2016-03-26 20:23:51 status unpacked perl:armel 5.20.2-3+deb8u3
2016-03-26 20:23:51 status half-configured perl:armel 5.20.2-3+deb8u3
2016-03-26 20:23:51 status installed perl:armel 5.20.2-3+deb8u3
2016-03-26 20:23:51 configure nano:armel 2.2.6-3 <none>
2016-03-26 20:23:51 status unpacked nano:armel 2.2.6-3
2016-03-26 20:23:51 status half-configured nano:armel 2.2.6-3
2016-03-26 20:23:51 status installed nano:armel 2.2.6-3
2016-03-26 20:23:51 configure init-system-helpers:all 1.22 <none>
2016-03-26 20:23:51 status unpacked init-system-helpers:all 1.22
2016-03-26 20:23:51 status half-configured init-system-helpers:all 1.22
2016-03-26 20:23:51 status installed init-system-helpers:all 1.22
2016-03-26 20:23:51 configure libtext-iconv-perl:armel 1.7-5+b2 <none>
2016-03-26 20:23:51 status unpacked libtext-iconv-perl:armel 1.7-5+b2
2016-03-26 20:23:51 status half-configured libtext-iconv-perl:armel 1.7-5+b2
2016-03-26 20:23:51 status installed libtext-iconv-perl:armel 1.7-5+b2
2016-03-26 20:23:51 configure libgnutls-openssl27:armel 3.3.8-6+deb8u3 <none>
2016-03-26 20:23:51 status unpacked libgnutls-openssl27:armel 3.3.8-6+deb8u3
2016-03-26 20:23:51 status half-configured libgnutls-openssl27:armel 3.3.8-6+deb8u3
2016-03-26 20:23:51 status installed libgnutls-openssl27:armel 3.3.8-6+deb8u3
2016-03-26 20:23:51 configure sysv-rc:all 2.88dsf-59 <none>
2016-03-26 20:23:51 status unpacked sysv-rc:all 2.88dsf-59
2016-03-26 20:23:51 status half-configured sysv-rc:all 2.88dsf-59
2016-03-26 20:23:52 status installed sysv-rc:all 2.88dsf-59
2016-03-26 20:23:52 configure liblocale-gettext-perl:armel 1.05-8+b1 <none>
2016-03-26 20:23:52 status unpacked liblocale-gettext-perl:armel 1.05-8+b1
2016-03-26 20:23:52 status half-configured liblocale-gettext-perl:armel 1.05-8+b1
2016-03-26 20:23:52 status installed liblocale-gettext-perl:armel 1.05-8+b1
2016-03-26 20:23:52 configure libtext-charwidth-perl:armel 0.04-7+b3 <none>
2016-03-26 20:23:52 status unpacked libtext-charwidth-perl:armel 0.04-7+b3
2016-03-26 20:23:52 status half-configured libtext-charwidth-perl:armel 0.04-7+b3
2016-03-26 20:23:52 status installed libtext-charwidth-perl:armel 0.04-7+b3
2016-03-26 20:23:52 configure libpam0g:armel 1.1.8-3.1+deb8u1 <none>
2016-03-26 20:23:52 status unpacked libpam0g:armel 1.1.8-3.1+deb8u1
2016-03-26 20:23:52 status half-configured libpam0g:armel 1.1.8-3.1+deb8u1
2016-03-26 20:23:53 status installed libpam0g:armel 1.1.8-3.1+deb8u1
2016-03-26 20:23:53 configure initscripts:armel 2.88dsf-59 <none>
2016-03-26 20:23:53 status unpacked initscripts:armel 2.88dsf-59
2016-03-26 20:23:53 status half-configured initscripts:armel 2.88dsf-59
2016-03-26 20:24:02 status installed initscripts:armel 2.88dsf-59
2016-03-26 20:24:02 configure locales:all 2.19-18+deb8u2 <none>
2016-03-26 20:24:02 status unpacked locales:all 2.19-18+deb8u2
2016-03-26 20:24:02 status half-configured locales:all 2.19-18+deb8u2
2016-03-26 20:24:17 status installed locales:all 2.19-18+deb8u2
2016-03-26 20:24:17 configure libreadline6:armel 6.3-8+b3 <none>
2016-03-26 20:24:17 status unpacked libreadline6:armel 6.3-8+b3
2016-03-26 20:24:17 status half-configured libreadline6:armel 6.3-8+b3
2016-03-26 20:24:17 status installed libreadline6:armel 6.3-8+b3
2016-03-26 20:24:17 configure iputils-ping:armel 3:20121221-5+b2 <none>
2016-03-26 20:24:17 status unpacked iputils-ping:armel 3:20121221-5+b2
2016-03-26 20:24:17 status half-configured iputils-ping:armel 3:20121221-5+b2
2016-03-26 20:24:17 status installed iputils-ping:armel 3:20121221-5+b2
2016-03-26 20:24:17 configure libperl4-corelibs-perl:all 0.003-1 <none>
2016-03-26 20:24:17 status unpacked libperl4-corelibs-perl:all 0.003-1
2016-03-26 20:24:17 status half-configured libperl4-corelibs-perl:all 0.003-1
2016-03-26 20:24:17 status installed libperl4-corelibs-perl:all 0.003-1
2016-03-26 20:24:17 configure libpam-modules-bin:armel 1.1.8-3.1+deb8u1 <none>
2016-03-26 20:24:17 status unpacked libpam-modules-bin:armel 1.1.8-3.1+deb8u1
2016-03-26 20:24:17 status half-configured libpam-modules-bin:armel 1.1.8-3.1+deb8u1
2016-03-26 20:24:17 status installed libpam-modules-bin:armel 1.1.8-3.1+deb8u1
2016-03-26 20:24:17 configure libssl1.0.0:armel 1.0.1k-3+deb8u2 <none>
2016-03-26 20:24:17 status unpacked libssl1.0.0:armel 1.0.1k-3+deb8u2
2016-03-26 20:24:17 status half-configured libssl1.0.0:armel 1.0.1k-3+deb8u2
2016-03-26 20:24:19 status installed libssl1.0.0:armel 1.0.1k-3+deb8u2
2016-03-26 20:24:19 configure bash:armel 4.3-11+b1 <none>
2016-03-26 20:24:19 status unpacked bash:armel 4.3-11+b1
2016-03-26 20:24:19 status half-configured bash:armel 4.3-11+b1
2016-03-26 20:24:19 status installed bash:armel 4.3-11+b1
2016-03-26 20:24:19 configure lsof:armel 4.86+dfsg-1 <none>
2016-03-26 20:24:19 status unpacked lsof:armel 4.86+dfsg-1
2016-03-26 20:24:19 status half-configured lsof:armel 4.86+dfsg-1
2016-03-26 20:24:19 status installed lsof:armel 4.86+dfsg-1
2016-03-26 20:24:19 configure gnupg:armel 1.4.18-7 <none>
2016-03-26 20:24:19 status unpacked gnupg:armel 1.4.18-7
2016-03-26 20:24:19 status half-configured gnupg:armel 1.4.18-7
2016-03-26 20:24:19 status installed gnupg:armel 1.4.18-7
2016-03-26 20:24:19 configure procps:armel 2:3.3.9-9 <none>
2016-03-26 20:24:19 status unpacked procps:armel 2:3.3.9-9
2016-03-26 20:24:19 status half-configured procps:armel 2:3.3.9-9
2016-03-26 20:24:20 status installed procps:armel 2:3.3.9-9
2016-03-26 20:24:21 configure libtext-wrapi18n-perl:all 0.06-7 <none>
2016-03-26 20:24:21 status unpacked libtext-wrapi18n-perl:all 0.06-7
2016-03-26 20:24:21 status half-configured libtext-wrapi18n-perl:all 0.06-7
2016-03-26 20:24:21 status installed libtext-wrapi18n-perl:all 0.06-7
2016-03-26 20:24:21 configure apt:armel 1.0.9.8.2 <none>
2016-03-26 20:24:21 status unpacked apt:armel 1.0.9.8.2
2016-03-26 20:24:21 status half-configured apt:armel 1.0.9.8.2
2016-03-26 20:24:21 status installed apt:armel 1.0.9.8.2
2016-03-26 20:24:21 configure libpam-modules:armel 1.1.8-3.1+deb8u1 <none>
2016-03-26 20:24:21 status unpacked libpam-modules:armel 1.1.8-3.1+deb8u1
2016-03-26 20:24:21 status half-configured libpam-modules:armel 1.1.8-3.1+deb8u1
2016-03-26 20:24:21 status installed libpam-modules:armel 1.1.8-3.1+deb8u1
2016-03-26 20:24:21 configure libpam-runtime:all 1.1.8-3.1+deb8u1 <none>
2016-03-26 20:24:21 status unpacked libpam-runtime:all 1.1.8-3.1+deb8u1
2016-03-26 20:24:21 status half-configured libpam-runtime:all 1.1.8-3.1+deb8u1
2016-03-26 20:24:24 status installed libpam-runtime:all 1.1.8-3.1+deb8u1
2016-03-26 20:24:24 configure debconf-i18n:all 1.5.56 <none>
2016-03-26 20:24:24 status unpacked debconf-i18n:all 1.5.56
2016-03-26 20:24:24 status half-configured debconf-i18n:all 1.5.56
2016-03-26 20:24:24 status installed debconf-i18n:all 1.5.56
2016-03-26 20:24:24 configure passwd:armel 1:4.2-3+deb8u1 <none>
2016-03-26 20:24:24 status unpacked passwd:armel 1:4.2-3+deb8u1
2016-03-26 20:24:24 status half-configured passwd:armel 1:4.2-3+deb8u1
2016-03-26 20:24:24 status installed passwd:armel 1:4.2-3+deb8u1
2016-03-26 20:24:24 configure login:armel 1:4.2-3+deb8u1 <none>
2016-03-26 20:24:24 status unpacked login:armel 1:4.2-3+deb8u1
2016-03-26 20:24:24 status half-configured login:armel 1:4.2-3+deb8u1
2016-03-26 20:24:24 status installed login:armel 1:4.2-3+deb8u1
2016-03-26 20:24:24 configure adduser:all 3.113+nmu3 <none>
2016-03-26 20:24:24 status unpacked adduser:all 3.113+nmu3
2016-03-26 20:24:24 status half-configured adduser:all 3.113+nmu3
2016-03-26 20:24:26 status installed adduser:all 3.113+nmu3
2016-03-26 20:24:26 configure openssh-client:armel 1:6.7p1-5+deb8u1 <none>
2016-03-26 20:24:26 status unpacked openssh-client:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:26 status half-configured openssh-client:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:27 status installed openssh-client:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:27 configure ifupdown:armel 0.7.53.1 <none>
2016-03-26 20:24:27 status unpacked ifupdown:armel 0.7.53.1
2016-03-26 20:24:27 status half-configured ifupdown:armel 0.7.53.1
2016-03-26 20:24:29 status installed ifupdown:armel 0.7.53.1
2016-03-26 20:24:29 configure libuuid1:armel 2.25.2-6 <none>
2016-03-26 20:24:29 status unpacked libuuid1:armel 2.25.2-6
2016-03-26 20:24:29 status half-configured libuuid1:armel 2.25.2-6
2016-03-26 20:24:29 status installed libuuid1:armel 2.25.2-6
2016-03-26 20:24:29 configure libblkid1:armel 2.25.2-6 <none>
2016-03-26 20:24:29 status unpacked libblkid1:armel 2.25.2-6
2016-03-26 20:24:29 status half-configured libblkid1:armel 2.25.2-6
2016-03-26 20:24:29 status installed libblkid1:armel 2.25.2-6
2016-03-26 20:24:29 configure openssh-sftp-server:armel 1:6.7p1-5+deb8u1 <none>
2016-03-26 20:24:29 status unpacked openssh-sftp-server:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:29 status half-configured openssh-sftp-server:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:29 status installed openssh-sftp-server:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:29 configure wget:armel 1.16-1 <none>
2016-03-26 20:24:29 status unpacked wget:armel 1.16-1
2016-03-26 20:24:29 status half-configured wget:armel 1.16-1
2016-03-26 20:24:29 status installed wget:armel 1.16-1
2016-03-26 20:24:29 configure libmount1:armel 2.25.2-6 <none>
2016-03-26 20:24:29 status unpacked libmount1:armel 2.25.2-6
2016-03-26 20:24:29 status half-configured libmount1:armel 2.25.2-6
2016-03-26 20:24:29 status installed libmount1:armel 2.25.2-6
2016-03-26 20:24:29 configure util-linux:armel 2.25.2-6 <none>
2016-03-26 20:24:29 status unpacked util-linux:armel 2.25.2-6
2016-03-26 20:24:29 status half-configured util-linux:armel 2.25.2-6
2016-03-26 20:24:30 status installed util-linux:armel 2.25.2-6
2016-03-26 20:24:30 configure libcryptsetup4:armel 2:1.6.6-5 <none>
2016-03-26 20:24:30 status unpacked libcryptsetup4:armel 2:1.6.6-5
2016-03-26 20:24:30 status half-configured libcryptsetup4:armel 2:1.6.6-5
2016-03-26 20:24:30 status installed libcryptsetup4:armel 2:1.6.6-5
2016-03-26 20:24:30 configure mount:armel 2.25.2-6 <none>
2016-03-26 20:24:30 status unpacked mount:armel 2.25.2-6
2016-03-26 20:24:30 status half-configured mount:armel 2.25.2-6
2016-03-26 20:24:30 status installed mount:armel 2.25.2-6
2016-03-26 20:24:30 configure e2fsprogs:armel 1.42.12-1.1 <none>
2016-03-26 20:24:30 status unpacked e2fsprogs:armel 1.42.12-1.1
2016-03-26 20:24:30 status half-configured e2fsprogs:armel 1.42.12-1.1
2016-03-26 20:24:30 status installed e2fsprogs:armel 1.42.12-1.1
2016-03-26 20:24:30 configure openssh-server:armel 1:6.7p1-5+deb8u1 <none>
2016-03-26 20:24:30 status unpacked openssh-server:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:30 status half-configured openssh-server:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:50 status installed openssh-server:armel 1:6.7p1-5+deb8u1
2016-03-26 20:24:50 configure udev:armel 215-17+deb8u3 <none>
2016-03-26 20:24:50 status unpacked udev:armel 215-17+deb8u3
2016-03-26 20:24:50 status half-configured udev:armel 215-17+deb8u3
2016-03-26 20:24:55 status installed udev:armel 215-17+deb8u3
2016-03-26 20:24:55 configure systemd:armel 215-17+deb8u3 <none>
2016-03-26 20:24:55 status unpacked systemd:armel 215-17+deb8u3
2016-03-26 20:24:55 status half-configured systemd:armel 215-17+deb8u3
2016-03-26 20:25:00 status installed systemd:armel 215-17+deb8u3
2016-03-26 20:25:00 configure dmsetup:armel 2:1.02.90-2.2 <none>
2016-03-26 20:25:00 status unpacked dmsetup:armel 2:1.02.90-2.2
2016-03-26 20:25:00 status half-configured dmsetup:armel 2:1.02.90-2.2
2016-03-26 20:25:00 status installed dmsetup:armel 2:1.02.90-2.2
2016-03-26 20:25:00 configure systemd-sysv:armel 215-17+deb8u3 <none>
2016-03-26 20:25:00 status unpacked systemd-sysv:armel 215-17+deb8u3
2016-03-26 20:25:00 status half-configured systemd-sysv:armel 215-17+deb8u3
2016-03-26 20:25:00 status installed systemd-sysv:armel 215-17+deb8u3
2016-03-26 20:25:00 configure ssh:all 1:6.7p1-5+deb8u1 <none>
2016-03-26 20:25:00 status unpacked ssh:all 1:6.7p1-5+deb8u1
2016-03-26 20:25:00 status half-configured ssh:all 1:6.7p1-5+deb8u1
2016-03-26 20:25:00 status installed ssh:all 1:6.7p1-5+deb8u1
2016-03-26 20:25:00 configure init:armel 1.22 <none>
2016-03-26 20:25:00 status unpacked init:armel 1.22
2016-03-26 20:25:00 status half-configured init:armel 1.22
2016-03-26 20:25:00 status installed init:armel 1.22
2016-03-26 20:25:00 trigproc libc-bin:armel 2.19-18+deb8u2 <none>
2016-03-26 20:25:00 status half-configured libc-bin:armel 2.19-18+deb8u2
2016-03-26 20:25:01 status installed libc-bin:armel 2.19-18+deb8u2
